,Lastupdated,Status_Timestamp,Zone_Number,Status_Description,Parkingbay_ID,Latitude,Longitude,Area of Interest
4174,2023-10-10T21:20:20+11:00,2023-10-10T18:02:01+11:00,7725,Present,9609,-37.80377543,144.94940056402066,On Street Parking
4175,2023-10-10T21:20:20+11:00,2023-10-10T20:40:22+11:00,7725,Present,9613,-37.80398654,144.94936336418544,On Street Parking
4176,2023-10-10T21:20:20+11:00,2023-10-10T20:57:52+11:00,7753,Present,9624,-37.8049688,144.9485850569049,On Street Parking
4177,2023-10-10T21:20:20+11:00,2023-10-10T19:36:37+11:00,7753,Present,9626,-37.804961,144.94851534910026,On Street Parking
4178,2023-10-10T21:20:20+11:00,2023-10-10T19:37:56+11:00,7753,Unoccupied,9631,-37.805097,144.94880084548276,On Street Parking
4179,2023-10-10T21:20:20+11:00,2023-10-10T19:30:53+11:00,7753,Present,9632,-37.80509423,144.94877284569418,On Street Parking
4180,2023-10-10T21:20:20+11:00,2023-10-10T18:40:34+11:00,7753,Present,9636,-37.80504385,144.94832374754162,On Street Parking
4181,2023-10-10T21:20:20+11:00,2023-10-10T18:58:03+11:00,7753,Present,9640,-37.80505654,144.94843582479643,On Street Parking
4182,2023-10-10T21:20:20+11:00,2023-10-10T21:01:14+11:00,7753,Unoccupied,9641,-37.80505969,144.94846394844632,On Street Parking
4183,2023-10-10T21:20:20+11:00,2023-10-10T20:50:27+11:00,7753,Unoccupied,9642,-37.80506285,144.94849204152175,On Street Parking
4184,2023-10-10T21:20:20+11:00,2023-10-10T20:23:08+11:00,7753,Present,9644,-37.80508482,144.94868878910142,On Street Parking
4185,2023-10-10T21:20:20+11:00,2023-10-10T21:15:46+11:00,7753,Unoccupied,9647,-37.80507545,144.94860444949109,On Street Parking
4186,2023-10-10T21:20:20+11:00,2023-10-10T19:47:40+11:00,7930,Unoccupied,9730,-37.81061115,144.94900805910913,On Street Parking
4187,2023-10-10T21:20:20+11:00,2023-10-10T19:34:00+11:00,7930,Present,9736,-37.81034855,144.94969754553497,On Street Parking
4188,2023-10-10T21:20:20+11:00,2023-10-10T15:11:34+11:00,7930,Unoccupied,9737,-37.81032698,144.94975449627862,On Street Parking
4189,2023-10-10T21:20:20+11:00,2023-10-10T21:10:57+11:00,7034,Unoccupied,9934,-37.79878167,144.9657566540459,On Street Parking
4190,2023-10-10T21:20:20+11:00,2023-10-10T16:47:24+11:00,7034,Present,9937,-37.79885142,144.96574512875486,On Street Parking
4191,2023-10-10T21:20:20+11:00,2023-10-10T16:50:38+11:00,7034,Present,9940,-37.7989239,144.96573279263313,On Street Parking
4192,2023-10-10T21:20:20+11:00,2023-10-10T17:25:50+11:00,7034,Present,9962,-37.79959676,144.9656167702612,On Street Parking
4193,2023-10-10T21:20:20+11:00,2023-10-10T20:51:58+11:00,7034,Unoccupied,9964,-37.7996655,144.96560496204282,On Street Parking
4194,2023-10-10T21:20:20+11:00,2023-10-10T18:56:15+11:00,7034,Present,9977,-37.80011167,144.96552830056513,On Street Parking
4195,2023-10-10T21:20:20+11:00,2023-10-10T15:06:12+11:00,7034,Present,9978,-37.80013755,144.96552385895035,On Street Parking
4196,2023-10-10T21:20:20+11:00,2023-10-10T21:04:32+11:00,7034,Present,9979,-37.80016341,144.9655194098403,On Street Parking
4197,2023-10-10T21:20:20+11:00,2023-10-10T20:36:56+11:00,7048,Present,10019,-37.80072346,144.96608497602006,On Street Parking
4198,2023-10-10T21:20:20+11:00,2023-10-10T18:57:46+11:00,7068,Present,10026,-37.79788615,144.96751627350693,On Street Parking
4199,2023-10-10T21:20:20+11:00,2023-10-10T21:03:44+11:00,7068,Present,10028,-37.79794311,144.96750625272773,On Street Parking
4200,2023-10-10T21:20:20+11:00,2023-10-10T20:46:10+11:00,7068,Present,10031,-37.7977773,144.96753466990822,On Street Parking
4201,2023-10-10T21:20:20+11:00,2023-10-10T20:47:35+11:00,7068,Present,10037,-37.79784317,144.9673414960781,On Street Parking
4202,2023-10-10T21:20:20+11:00,2023-10-10T18:01:52+11:00,7068,Present,10039,-37.7979458,144.9673241220417,On Street Parking
4203,2023-10-10T21:20:20+11:00,2023-10-10T19:59:42+11:00,7068,Present,10045,-37.7983889,144.96724828174536,On Street Parking
4204,2023-10-10T21:20:20+11:00,2023-10-10T21:17:49+11:00,7069,Present,10065,-37.80043936,144.96689297478065,On Street Parking
4205,2023-10-10T21:20:20+11:00,2023-10-10T21:17:20+11:00,7069,Unoccupied,10067,-37.80032516,144.96691326166385,On Street Parking
4206,2023-10-10T21:20:20+11:00,2023-10-10T21:17:00+11:00,7069,Unoccupied,10068,-37.80026759,144.9669233202776,On Street Parking
4207,2023-10-10T21:20:20+11:00,2023-10-10T20:20:46+11:00,7069,Present,10072,-37.80009758,144.9669530403258,On Street Parking
4208,2023-10-10T21:20:20+11:00,2023-10-10T15:17:35+11:00,7069,Present,10073,-37.80004092,144.96696297533276,On Street Parking
4209,2023-10-10T21:20:20+11:00,2023-10-10T15:39:00+11:00,7069,Present,10074,-37.79998425,144.96697291083706,On Street Parking
4210,2023-10-10T21:20:20+11:00,2023-10-10T21:16:50+11:00,7069,Present,10076,-37.79987091,144.9669927623949,On Street Parking
4211,2023-10-10T21:20:20+11:00,2023-10-10T17:28:36+11:00,7940,Unoccupied,10088,-37.81142849,144.95356165984083,On Street Parking
4212,2023-10-10T21:20:20+11:00,2023-10-10T18:57:00+11:00,7940,Unoccupied,10092,-37.81162603,144.9536536825368,On Street Parking
4213,2023-10-10T21:20:20+11:00,2023-10-10T20:43:09+11:00,7940,Present,10096,-37.81182264,144.95374527536876,On Street Parking
4214,2023-10-10T21:20:20+11:00,2023-10-10T20:54:01+11:00,7940,Unoccupied,10097,-37.81187182,144.95376819008902,On Street Parking
4215,2023-10-10T21:20:20+11:00,2023-10-10T21:01:55+11:00,7940,Unoccupied,10098,-37.8119216,144.9537913825698,On Street Parking
4216,2023-10-10T21:20:20+11:00,2023-10-10T21:07:33+11:00,7940,Unoccupied,10100,-37.81201975,144.95383710596718,On Street Parking
4217,2023-10-10T21:20:20+11:00,2023-10-10T19:56:02+11:00,7940,Unoccupied,10101,-37.81206792,144.95385955058168,On Street Parking
4218,2023-10-10T21:20:20+11:00,2023-10-10T21:10:39+11:00,7943,Present,10103,-37.81166044,144.95342440897957,On Street Parking
4219,2023-10-10T21:20:20+11:00,2023-10-10T21:00:34+11:00,7943,Present,10106,-37.81181255,144.95349529680078,On Street Parking
4220,2023-10-10T21:20:20+11:00,2023-10-10T20:50:03+11:00,7943,Present,10107,-37.81186317,144.9535188878661,On Street Parking
4221,2023-10-10T21:20:20+11:00,2023-10-10T18:38:40+11:00,7942,Unoccupied,10117,-37.81069585,144.95297470995274,On Street Parking
4222,2023-10-10T21:20:20+11:00,2023-10-10T20:57:39+11:00,7942,Unoccupied,10122,-37.81103045,144.95313081234775,On Street Parking
4223,2023-10-10T21:20:20+11:00,2023-10-10T19:51:07+11:00,7942,Unoccupied,10123,-37.81110016,144.95316333041978,On Street Parking
4224,2023-10-10T21:20:20+11:00,2023-10-10T19:29:33+11:00,7939,Unoccupied,10129,-37.80964222,144.95245199327422,On Street Parking
4225,2023-10-10T21:20:20+11:00,2023-10-10T20:56:05+11:00,7041,Unoccupied,10304,-37.80417576,144.96483505013276,On Street Parking
4226,2023-10-10T21:20:20+11:00,2023-10-10T21:11:12+11:00,7041,Unoccupied,10307,-37.80410615,144.96484718236897,On Street Parking
4227,2023-10-10T21:20:20+11:00,2023-10-10T20:32:44+11:00,7041,Unoccupied,10423,-37.80396626,144.9648715264069,On Street Parking
4228,2023-10-10T21:20:20+11:00,2023-10-10T15:45:17+11:00,7041,Present,10425,-37.80392079,144.96487945845615,On Street Parking
4229,2023-10-10T21:20:20+11:00,2023-07-05T11:00:06+10:00,7041,Present,10429,-37.80370984,144.96490892118945,On Street Parking
4230,2023-10-10T21:20:20+11:00,2023-07-05T10:59:58+10:00,7041,Present,10430,-37.80368737,144.96491284900247,On Street Parking
4231,2023-10-10T21:20:20+11:00,2023-10-10T16:43:32+11:00,7031,Present,10435,-37.80318601,144.9650074,On Street Parking
4232,2023-10-10T21:20:20+11:00,2023-10-10T17:00:29+11:00,7031,Present,10436,-37.8031623,144.96501156827213,On Street Parking
4233,2023-10-10T21:20:20+11:00,2023-10-10T15:57:35+11:00,7031,Present,10439,-37.80309001,144.96502413092435,On Street Parking
4234,2023-10-10T21:20:20+11:00,2023-10-10T20:42:25+11:00,7031,Unoccupied,10440,-37.80298603,144.96504240900452,On Street Parking
4235,2023-10-10T21:20:20+11:00,2023-10-10T18:48:18+11:00,7031,Present,10444,-37.80288398,144.96506019398265,On Street Parking
4236,2023-10-10T21:20:20+11:00,2023-10-10T17:22:50+11:00,7031,Present,10445,-37.80285951,144.96506445799253,On Street Parking
4237,2023-10-10T21:20:20+11:00,2023-10-10T19:28:31+11:00,7031,Present,10446,-37.8024607,144.96512883787238,On Street Parking
4238,2023-10-10T21:20:20+11:00,2023-10-10T20:52:40+11:00,7031,Unoccupied,10449,-37.80238506,144.9651418460388,On Street Parking
4239,2023-10-10T21:20:20+11:00,2023-10-10T20:51:11+11:00,7031,Unoccupied,10450,-37.80236006,144.96514613596125,On Street Parking
4240,2023-10-10T21:20:20+11:00,2023-10-10T20:10:10+11:00,7031,Present,10451,-37.80233507,144.9651504256826,On Street Parking
4241,2023-10-10T21:20:20+11:00,2023-10-10T18:34:06+11:00,7031,Present,10458,-37.80213401,144.9651849349357,On Street Parking
4242,2023-10-10T21:20:20+11:00,2023-10-10T19:29:21+11:00,7031,Present,10459,-37.80174661,144.9652527588952,On Street Parking
4243,2023-10-10T21:20:20+11:00,2023-10-10T19:21:39+11:00,7031,Present,10462,-37.80167436,144.96526515904708,On Street Parking
4244,2023-10-10T21:20:20+11:00,2023-10-10T18:38:39+11:00,7031,Present,10476,-37.80119442,144.9653475284801,On Street Parking
4245,2023-10-10T21:20:20+11:00,2023-10-10T20:49:39+11:00,7031,Unoccupied,10477,-37.80116988,144.96535174237314,On Street Parking
4246,2023-10-10T21:20:20+11:00,2023-10-10T19:36:01+11:00,7031,Present,10481,-37.80104775,144.9653727081131,On Street Parking
4247,2023-10-10T21:20:20+11:00,2023-10-10T18:40:12+11:00,7031,Present,10482,-37.80102322,144.96537691458144,On Street Parking
4248,2023-10-10T21:20:20+11:00,2023-10-10T18:48:23+11:00,7031,Present,10484,-37.80097412,144.96538534120913,On Street Parking
4249,2023-10-10T21:20:20+11:00,2023-10-10T15:42:29+11:00,7031,Present,10485,-37.80094957,144.9653895545058,On Street Parking
4250,2023-10-10T21:20:20+11:00,2023-10-10T21:00:07+11:00,7031,Unoccupied,10489,-37.80133671,144.96532311084553,On Street Parking
4251,2023-10-10T21:20:20+11:00,2023-10-10T20:26:00+11:00,7033,Unoccupied,10517,-37.8030989,144.9651434925138,On Street Parking
4252,2023-10-10T21:20:20+11:00,2023-10-10T18:07:33+11:00,7033,Present,10532,-37.80229077,144.96528230050825,On Street Parking
4253,2023-10-10T21:20:20+11:00,2023-10-10T21:15:30+11:00,7007,Present,10561,-37.80423276,144.9618122339159,On Street Parking
4254,2023-10-10T21:20:20+11:00,2023-10-10T10:15:08+11:00,7020,Present,10646,-37.80416082,144.96170954586174,On Street Parking
4255,2023-10-10T21:20:20+11:00,2023-10-10T07:28:34+11:00,7020,Unoccupied,10347,-37.80346364,144.96206363988443,On Street Parking
4256,2023-10-10T21:20:20+11:00,2023-10-10T16:51:14+11:00,7066,Present,10353,-37.80464251,144.96617255973592,On Street Parking
4257,2023-10-10T21:20:20+11:00,2023-10-10T13:43:17+11:00,7066,Present,10354,-37.80458896,144.96618183094188,On Street Parking
4258,2023-10-10T21:20:20+11:00,2023-10-10T21:14:23+11:00,7066,Unoccupied,10355,-37.8045354,144.9661911,On Street Parking
4259,2023-10-10T21:20:20+11:00,2023-10-10T21:15:31+11:00,7066,Present,10359,-37.80422846,144.9662468878979,On Street Parking
4260,2023-10-10T21:20:20+11:00,2023-10-10T21:14:25+11:00,7066,Present,10360,-37.80417488,144.96625600239196,On Street Parking
4261,2023-10-10T21:20:20+11:00,2023-10-10T15:54:32+11:00,7066,Present,10368,-37.80374835,144.96632716361978,On Street Parking
4262,2023-10-10T21:20:20+11:00,2023-10-10T20:06:05+11:00,7066,Present,10372,-37.80429838,144.96640435218583,On Street Parking
4263,2023-10-10T21:20:20+11:00,2023-10-07T02:23:09+11:00,7066,Unoccupied,10383,-37.80363234,144.9665172,On Street Parking
4264,2023-10-10T21:20:20+11:00,2023-10-10T20:11:15+11:00,7072,Present,10392,-37.80126048,144.96693236479683,On Street Parking
4265,2023-10-10T21:20:20+11:00,2023-10-10T20:56:57+11:00,7072,Present,10397,-37.8015735,144.96687908968295,On Street Parking
4266,2023-10-10T21:20:20+11:00,2023-10-10T17:53:33+11:00,7072,Present,10399,-37.80168199,144.9668606203311,On Street Parking
4267,2023-10-10T21:20:20+11:00,2023-10-10T21:12:17+11:00,7072,Present,10400,-37.80173632,144.96685131856532,On Street Parking
4268,2023-10-10T21:20:20+11:00,2023-10-10T20:30:29+11:00,7752,Present,10670,-37.80582158,144.95461809264532,On Street Parking
4269,2023-10-10T21:20:20+11:00,2023-10-10T21:16:06+11:00,7752,Present,10672,-37.80580572,144.9544776,On Street Parking
4270,2023-10-10T21:20:20+11:00,2023-10-10T21:16:18+11:00,7752,Present,10706,-37.80562157,144.95449038731738,On Street Parking
4271,2023-10-10T21:20:20+11:00,2023-10-10T17:52:44+11:00,7752,Present,10709,-37.80564433,144.95469212796456,On Street Parking
4272,2023-10-10T21:20:20+11:00,2023-10-08T14:28:16+11:00,7739,Present,10717,-37.80402395,144.95107610157768,On Street Parking
4273,2023-10-10T21:20:20+11:00,2023-10-10T20:34:34+11:00,7739,Present,10730,-37.80487724,144.95092402466457,On Street Parking
4274,2023-10-10T21:20:20+11:00,2023-10-10T20:00:46+11:00,7739,Present,10732,-37.80497907,144.95090601029813,On Street Parking
4275,2023-10-10T21:20:20+11:00,2023-03-07T17:27:30+11:00,7740,Present,10735,-37.80457541,144.95074530946735,On Street Parking
4276,2023-10-10T21:20:20+11:00,2023-10-10T00:23:47+11:00,7740,Present,10743,-37.8037428,144.95089124300307,On Street Parking
4277,2023-10-10T21:20:20+11:00,2023-10-10T18:11:36+11:00,7740,Present,10744,-37.80368918,144.95090037507902,On Street Parking
4278,2023-10-10T21:20:20+11:00,2023-10-10T12:42:47+11:00,7740,Present,10746,-37.80358412,144.95091824334895,On Street Parking
4279,2023-10-10T21:20:20+11:00,2023-10-10T20:12:26+11:00,7923,Unoccupied,10828,-37.80714143,144.95492406838113,On Street Parking
4280,2023-10-10T21:20:20+11:00,2023-10-10T18:26:23+11:00,7923,Unoccupied,10829,-37.80711602,144.9549286870989,On Street Parking
4281,2023-10-10T21:20:20+11:00,2023-10-10T20:19:35+11:00,7923,Present,10830,-37.80709107,144.95493314703407,On Street Parking
4282,2023-10-10T21:20:20+11:00,2023-10-10T20:36:46+11:00,7923,Unoccupied,10832,-37.80703837,144.9549425700414,On Street Parking
4283,2023-10-10T21:20:20+11:00,2023-10-10T17:29:30+11:00,7923,Unoccupied,10842,-37.80674268,144.9549952429489,On Street Parking
4284,2023-10-10T21:20:20+11:00,2023-10-10T16:47:53+11:00,7923,Present,10846,-37.80661752,144.95501761173506,On Street Parking
4285,2023-10-10T21:20:20+11:00,2023-10-10T19:08:36+11:00,7923,Present,10862,-37.80609244,144.9551114583318,On Street Parking
4286,2023-10-10T21:20:20+11:00,2023-10-10T20:36:30+11:00,7923,Unoccupied,10863,-37.80606704,144.9551160048861,On Street Parking
4287,2023-10-10T21:20:20+11:00,2023-10-10T19:31:27+11:00,7922,Present,10865,-37.80745124,144.95475435086428,On Street Parking
4288,2023-10-10T21:20:20+11:00,2023-10-10T17:43:57+11:00,7922,Present,10878,-37.80639474,144.95517460117145,On Street Parking
4289,2023-10-10T21:20:20+11:00,2023-10-10T20:56:34+11:00,7981,Unoccupied,10879,-37.8054107,144.9502629920902,On Street Parking
4290,2023-10-10T21:20:20+11:00,2023-10-10T20:01:29+11:00,7981,Present,10887,-37.80543543,144.9504805769861,On Street Parking
4291,2023-10-10T21:20:20+11:00,2023-10-10T17:41:33+11:00,7981,Unoccupied,10892,-37.80551376,144.95030026819356,On Street Parking
4292,2023-10-10T21:20:20+11:00,2023-10-10T19:41:30+11:00,7981,Present,10894,-37.80552005,144.95035466483046,On Street Parking
4293,2023-10-10T21:20:20+11:00,2023-10-10T15:56:36+11:00,7981,Present,10898,-37.80553237,144.95046346447572,On Street Parking
4294,2023-10-10T21:20:20+11:00,2023-10-10T18:46:59+11:00,7981,Present,10901,-37.80542661,144.95011936846646,On Street Parking
4295,2023-10-10T21:20:20+11:00,2023-10-10T19:23:40+11:00,7981,Present,10903,-37.80547,144.95011222818545,On Street Parking
4296,2023-10-10T21:20:20+11:00,2023-10-10T18:33:04+11:00,7981,Present,10904,-37.80549233,144.9501085536166,On Street Parking
4297,2023-10-10T21:20:20+11:00,2023-10-10T21:00:29+11:00,7981,Unoccupied,10907,-37.8055587,144.95009770155596,On Street Parking
4298,2023-10-10T21:20:20+11:00,2023-06-08T06:34:08+10:00,7924,Unoccupied,11113,-37.80573413,144.9521626699863,On Street Parking
4299,2023-10-10T21:20:20+11:00,2023-06-07T11:06:40+10:00,7924,Present,11115,-37.80586112,144.9521399,On Street Parking
4300,2023-10-10T21:20:20+11:00,2023-06-05T17:35:13+10:00,7924,Unoccupied,11126,-37.80616974,144.95208450475894,On Street Parking
4301,2023-10-10T21:20:20+11:00,2023-05-28T02:40:41+10:00,7924,Unoccupied,11127,-37.80619293,144.9520803419266,On Street Parking
4302,2023-10-10T21:20:20+11:00,2023-04-19T21:43:15+10:00,7988,Unoccupied,11239,-37.80648908,144.95387619148622,On Street Parking
4303,2023-10-10T21:20:20+11:00,2023-04-19T20:13:03+10:00,7988,Unoccupied,11242,-37.80664398,144.95394738906856,On Street Parking
4304,2023-10-10T21:20:20+11:00,2023-04-19T21:06:04+10:00,7988,Unoccupied,11243,-37.80669561,144.95397112147248,On Street Parking
4305,2023-10-10T21:20:20+11:00,2023-04-19T19:52:36+10:00,7988,Unoccupied,11244,-37.80674725,144.95399485501753,On Street Parking
4306,2023-10-10T21:20:20+11:00,2023-04-19T21:38:41+10:00,7988,Unoccupied,11245,-37.80679852,144.95401878515966,On Street Parking
4307,2023-10-10T21:20:20+11:00,2023-04-19T21:00:54+10:00,7993,Unoccupied,11250,-37.80742666,144.95455583716316,On Street Parking
4308,2023-10-10T21:20:20+11:00,2023-04-19T20:54:04+10:00,7993,Unoccupied,11253,-37.80703079,144.95437489033912,On Street Parking
4309,2023-10-10T21:20:20+11:00,2023-04-19T22:50:02+10:00,7993,Unoccupied,11257,-37.80682314,144.95428025752082,On Street Parking
4310,2023-10-10T21:20:20+11:00,2023-04-15T17:16:42+10:00,7993,Present,11263,-37.8064402,144.9541056315923,On Street Parking
4311,2023-10-10T21:20:20+11:00,2023-10-10T20:39:10+11:00,7936,Unoccupied,11421,-37.81216659,144.95051937945937,On Street Parking
4312,2023-10-10T21:20:20+11:00,2023-10-10T15:59:15+11:00,7936,Present,11423,-37.8121294,144.9506509809102,On Street Parking
4313,2023-10-10T21:20:20+11:00,2023-10-10T21:02:39+11:00,7748,Present,11479,-37.80312602,144.95028936577094,On Street Parking
4314,2023-10-10T21:20:20+11:00,2023-10-10T18:27:27+11:00,7748,Present,11487,-37.80316708,144.95066099969833,On Street Parking
4315,2023-10-10T21:20:20+11:00,2023-10-10T18:54:17+11:00,7748,Present,11492,-37.80318419,144.95081336020553,On Street Parking
4316,2023-10-10T21:20:20+11:00,2023-10-10T19:00:27+11:00,7534,Unoccupied,11670,-37.81681455,144.9578674646747,On Street Parking
4317,2023-10-10T21:20:20+11:00,2023-10-10T19:20:36+11:00,7534,Present,11669,-37.81679643,144.9579323,On Street Parking
4318,2023-10-10T21:20:20+11:00,2023-10-10T19:58:11+11:00,7532,Present,11667,-37.81675979,144.95806288472355,On Street Parking
4319,2023-10-10T21:20:20+11:00,2023-10-10T20:05:58+11:00,7532,Unoccupied,11666,-37.81674119,144.95812807807323,On Street Parking
4320,2023-10-10T21:20:20+11:00,2023-10-10T19:34:43+11:00,7532,Unoccupied,11665,-37.81672261,144.9581932992872,On Street Parking
4321,2023-10-10T21:20:20+11:00,2023-10-10T17:42:34+11:00,7726,Present,11793,-37.80041958,144.9556578780248,On Street Parking
4322,2023-10-10T21:20:20+11:00,2023-10-10T18:22:53+11:00,7025,Present,11805,-37.80513053,144.96177305549986,On Street Parking
4323,2023-10-10T21:20:20+11:00,2023-10-10T21:13:47+11:00,7025,Unoccupied,11806,-37.80507806,144.96178224560674,On Street Parking
4324,2023-10-10T21:20:20+11:00,2023-10-10T15:26:58+11:00,7025,Present,11808,-37.80486132,144.96182089619322,On Street Parking
4325,2023-10-10T21:20:20+11:00,2023-10-10T04:30:43+11:00,7025,Present,11858,-37.80601896,144.9613794851821,On Street Parking
4326,2023-10-10T21:20:20+11:00,2023-10-10T17:48:21+11:00,7019,Present,11872,-37.8048835,144.9615809028614,On Street Parking
4327,2023-10-10T21:20:20+11:00,2023-10-10T20:32:20+11:00,7727,Present,11877,-37.80080559,144.95613978235696,On Street Parking
4328,2023-10-10T21:20:20+11:00,2023-10-10T19:37:28+11:00,7708,Unoccupied,11929,-37.8014984,144.9546578797619,On Street Parking
4329,2023-10-10T21:20:20+11:00,2023-10-10T20:59:41+11:00,7708,Unoccupied,11931,-37.80127792,144.9549370169633,On Street Parking
4330,2023-10-10T21:20:20+11:00,2023-10-10T18:35:46+11:00,7708,Present,11933,-37.80119647,144.95504013951893,On Street Parking
4331,2023-10-10T21:20:20+11:00,2023-10-10T17:13:11+11:00,7708,Present,11935,-37.80104685,144.9552288087205,On Street Parking
4332,2023-10-10T21:20:20+11:00,2023-10-10T20:24:04+11:00,7708,Unoccupied,11944,-37.8015384,144.95493989008185,On Street Parking
4333,2023-10-10T21:20:20+11:00,2023-10-10T20:23:38+11:00,7787,Present,11959,-37.80023759,144.9629521094455,On Street Parking
4334,2023-10-10T21:20:20+11:00,2023-10-10T21:11:54+11:00,7787,Present,11965,-37.80027919,144.96333587163048,On Street Parking
4335,2023-10-10T21:20:20+11:00,2023-10-10T20:07:52+11:00,7728,Present,12027,-37.79826929,144.95295685806107,On Street Parking
4336,2023-10-10T21:20:20+11:00,2023-10-10T18:12:38+11:00,7728,Present,12030,-37.79837334,144.95308777517064,On Street Parking
4337,2023-10-10T21:20:20+11:00,2023-10-10T17:36:37+11:00,7728,Present,12031,-37.79842653,144.95315447010427,On Street Parking
4338,2023-10-10T21:20:20+11:00,2023-10-10T20:44:16+11:00,7766,Present,12077,-37.80087127,144.95332118629088,On Street Parking
4339,2023-10-10T21:20:20+11:00,2023-10-10T17:20:11+11:00,7720,Unoccupied,12112,-37.79858841,144.95212787634355,On Street Parking
4340,2023-10-10T21:20:20+11:00,2023-10-10T15:20:55+11:00,7720,Unoccupied,12114,-37.79861989,144.95208766661227,On Street Parking
4341,2023-10-10T21:20:20+11:00,2023-10-10T17:22:42+11:00,7720,Unoccupied,12117,-37.7986887,144.9520004390641,On Street Parking
4342,2023-10-10T21:20:20+11:00,2023-10-10T15:19:38+11:00,7720,Unoccupied,12119,-37.79872316,144.95195644038654,On Street Parking
4343,2023-10-10T21:20:20+11:00,2023-10-10T15:40:57+11:00,7720,Unoccupied,12120,-37.79874048,144.95193432902607,On Street Parking
4344,2023-10-10T21:20:20+11:00,2023-10-10T19:53:15+11:00,7720,Present,12126,-37.79886412,144.95177630840527,On Street Parking
4345,2023-10-10T21:20:20+11:00,2023-10-10T20:12:52+11:00,7757,Unoccupied,12283,-37.79967283,144.9527143309441,On Street Parking
4346,2023-10-10T21:20:20+11:00,2023-10-10T18:44:15+11:00,7757,Present,12285,-37.79959698,144.95281077286185,On Street Parking
4347,2023-10-10T21:20:20+11:00,2023-10-10T18:35:38+11:00,7757,Present,12287,-37.79951785,144.95291071736813,On Street Parking
4348,2023-10-10T21:20:20+11:00,2023-10-10T18:03:21+11:00,7932,Unoccupied,12602,-37.80895014,144.95313144217425,On Street Parking
4349,2023-10-10T21:20:20+11:00,2023-10-10T18:33:51+11:00,7932,Present,12611,-37.80887229,144.95340311675875,On Street Parking
4350,2023-10-10T21:20:20+11:00,2023-10-10T20:23:51+11:00,7932,Present,12607,-37.80885218,144.95347329696767,On Street Parking
4351,2023-10-10T21:20:20+11:00,2023-10-10T20:58:10+11:00,7932,Present,12625,-37.80859441,144.95436484839348,On Street Parking
4352,2023-10-10T21:20:20+11:00,2023-10-10T20:02:00+11:00,7932,Unoccupied,12608,-37.80892288,144.95374908712265,On Street Parking
4353,2023-10-10T21:20:20+11:00,2023-10-10T21:06:36+11:00,7932,Unoccupied,12616,-37.80898189,144.95354385109005,On Street Parking
4354,2023-10-10T21:20:20+11:00,2023-10-10T18:43:26+11:00,7932,Unoccupied,12621,-37.80907994,144.9532028259875,On Street Parking
4355,2023-10-10T21:20:20+11:00,2023-10-10T18:37:35+11:00,7350,Present,12661,-37.81651025,144.95725315959675,On Street Parking
4356,2023-10-10T21:20:20+11:00,2023-10-10T21:02:11+11:00,7350,Unoccupied,12663,-37.81661084,144.9572987456877,On Street Parking
4357,2023-10-10T21:20:20+11:00,2023-10-10T19:42:43+11:00,7350,Present,12664,-37.81676345,144.95736790218953,On Street Parking
4358,2023-10-10T21:20:20+11:00,2023-10-10T20:48:48+11:00,7350,Unoccupied,12665,-37.81681242,144.95739008666706,On Street Parking
4359,2023-10-10T21:20:20+11:00,2023-10-10T16:55:39+11:00,7529,Present,62711,-37.81315483,144.97060288748185,On Street Parking
4360,2023-10-10T21:20:20+11:00,2023-09-27T07:04:36+10:00,,Present,12634,-37.81896384,144.9608099729283,On Street Parking
4361,2023-10-10T21:20:20+11:00,2023-10-10T21:16:58+11:00,7880,Unoccupied,12821,-37.82043016,144.96759871407028,On Street Parking
4362,2023-10-10T21:20:20+11:00,2023-10-10T20:12:44+11:00,7880,Unoccupied,12822,-37.82049737,144.96768269838964,On Street Parking
4363,2023-10-10T21:20:20+11:00,2023-10-10T19:29:11+11:00,7880,Present,12815,-37.82054334,144.96773977298056,On Street Parking
4364,2023-10-10T21:20:20+11:00,2023-10-10T21:02:12+11:00,7679,Unoccupied,12775,-37.80596467,144.95890888725944,On Street Parking
4365,2023-10-10T21:20:20+11:00,2023-10-10T20:52:26+11:00,7871,Unoccupied,12781,-37.82464461,144.9604760819723,On Street Parking
4366,2023-10-10T21:20:20+11:00,2023-10-10T20:00:11+11:00,,Present,12788,-37.82429379,144.96059151402804,On Street Parking
4367,2023-10-10T21:20:20+11:00,2023-10-10T21:05:46+11:00,7871,Present,12787,-37.82434403,144.96057494788172,On Street Parking
4368,2023-10-10T21:20:20+11:00,2023-10-10T20:44:00+11:00,,Present,12785,-37.82410691,144.9606522989443,On Street Parking
4369,2023-10-10T21:20:20+11:00,2023-10-10T17:10:22+11:00,7871,Present,12793,-37.82415694,144.96063584378692,On Street Parking
4370,2023-10-10T21:20:20+11:00,2023-10-10T19:06:46+11:00,7871,Present,12795,-37.82449346,144.96029637522622,On Street Parking
4371,2023-10-10T21:20:20+11:00,2023-10-10T21:06:33+11:00,7871,Present,12804,-37.82428425,144.96036523733568,On Street Parking
4372,2023-10-10T21:20:20+11:00,2023-10-10T18:53:42+11:00,7817,Present,12703,-37.82705431,144.95891496937494,On Street Parking
4373,2023-10-10T21:20:20+11:00,2023-10-10T20:47:33+11:00,7818,Unoccupied,12740,-37.82539182,144.96059340895042,On Street Parking
